0.00348618 0.150351E+05
0.0035566 0.152404E+05
0.00362845 0.154465E+05
0.00370175 0.156533E+05
0.00377653 0.158608E+05
0.00385282 0.160689E+05
0.00393066 0.162775E+05
0.00401006 0.164865E+05
0.00409107 0.166959E+05
0.00417371 0.169056E+05
0.00425803 0.171153E+05
0.00434405 0.173251E+05
0.0044318 0.175347E+05
0.00452133 0.177441E+05
0.00461267 0.179530E+05
0.00470585 0.181614E+05
0.00480092 0.183691E+05
0.0048979 0.185760E+05
0.00499685 0.187820E+05
0.00509779 0.189869E+05
0.00520077 0.191906E+05
0.00530583 0.193930E+05
0.00541302 0.195938E+05
0.00552237 0.197930E+05
0.00563393 0.199904E+05
0.00574775 0.201858E+05
0.00586385 0.203790E+05
0.00598231 0.205699E+05
0.00610316 0.207582E+05
0.00622645 0.209438E+05
0.00635224 0.211265E+05
0.00648056 0.213059E+05
0.00661148 0.214821E+05
0.00674504 0.216546E+05
0.00688129 0.218233E+05
0.00702028 0.219881E+05
0.00716212 0.221485E+05
0.00730681 0.223045E+05
0.00745441 0.224558E+05
0.00760499 0.226021E+05
0.00775863 0.227433E+05
0.00791538 0.228790E+05
0.00807525 0.230090E+05
0.00823838 0.231331E+05
0.00840483 0.232510E+05
0.0085746 0.233625E+05
0.00874783 0.234672E+05
0.00892458 0.235650E+05
0.00910486 0.236556E+05
0.0092888 0.237387E+05
0.00947641 0.238140E+05
0.00966787 0.238813E+05
0.00986314 0.239403E+05
0.0100624 0.239909E+05
0.0102657 0.240326E+05
0.0104731 0.240653E+05
0.0106846 0.240887E+05
0.0109005 0.241026E+05
0.0111207 0.241068E+05
0.0113453 0.241010E+05
0.0115745 0.240851E+05
0.0118083 0.240588E+05
0.0120469 0.240219E+05
0.0122902 0.239743E+05
0.0125385 0.239158E+05
0.0127918 0.238462E+05
0.0130502 0.237655E+05
0.0133139 0.236736E+05
0.0135828 0.235703E+05
0.0138572 0.234556E+05
0.0141372 0.233294E+05
0.0144228 0.231919E+05
0.0147141 0.230430E+05
0.0150113 0.228827E+05
0.0153146 0.227111E+05
0.015624 0.225284E+05
0.0159396 0.223348E+05
0.0162616 0.221303E+05
0.0165901 0.219153E+05
0.0169253 0.216901E+05
0.0172672 0.214549E+05
0.017616 0.212102E+05
0.0179719 0.209562E+05
0.0183349 0.206934E+05
0.0187053 0.204224E+05
0.0190832 0.201438E+05
0.0194687 0.198579E+05
0.0198619 0.195655E+05
0.0202632 0.192672E+05
0.0206726 0.189636E+05
0.0210901 0.186556E+05
0.0215162 0.183439E+05
0.0219509 0.180293E+05
0.0223943 0.177125E+05
0.0228467 0.173943E+05
0.0233082 0.170757E+05
0.0237791 0.167575E+05
0.0242595 0.164404E+05
0.0247496 0.161253E+05
0.0252495 0.158132E+05
0.0257596 0.155050E+05
0.02628 0.152016E+05
0.0268108 0.149039E+05
0.0273525 0.146124E+05
0.0279051 0.143277E+05
0.0284687 0.140501E+05
0.0290438 0.137799E+05
0.0296306 0.135176E+05
0.0302292 0.132636E+05
0.0308398 0.130190E+05
0.0314628 0.127845E+05
0.0320984 0.125609E+05
0.0327469 0.123488E+05
0.0334084 0.121479E+05
0.0340833 0.119571E+05
0.0347718 0.117756E+05
0.0354742 0.116025E+05
0.0361909 0.114370E+05
0.036922 0.112782E+05
0.0376678 0.111253E+05
0.0384288 0.109778E+05
0.0392051 0.108348E+05
0.0399971 0.106951E+05
0.0408051 0.105580E+05
0.0416294 0.104223E+05
0.0424704 0.102869E+05
0.0433283 0.101502E+05
0.0442036 0.100111E+05
0.0450966 0.986799E+04
0.0460076 0.971911E+04
0.0469371 0.956272E+04
0.0478852 0.939734E+04
0.0488525 0.922202E+04
0.0498394 0.903611E+04
0.0508463 0.883921E+04
0.0518734 0.863171E+04
0.0529214 0.841429E+04
0.0539904 0.818793E+04
0.0550811 0.795442E+04
0.0561938 0.771565E+04
0.057329 0.747367E+04
0.0584871 0.723079E+04
0.0596686 0.698918E+04
0.060874 0.675109E+04
0.0621038 0.651865E+04
0.0633584 0.629399E+04
